;ISO Code;resultado_reduzido_@odata.context;resultado_reduzido_value_cotacaoCompra;resultado_reduzido_value_cotacaoVenda;resultado_reduzido_value_dataHoraCotacao;resultado_reduzido_value_tipoBoletim
12942;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02535;0.02541;2002-07-26 18:39:00.0;Fechamento
12943;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02783;0.02789;2002-08-01 17:39:00.0;Fechamento
12944;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02721;0.02727;2002-08-14 17:42:00.0;Fechamento
12945;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02625;0.02631;2002-08-28 17:51:00.0;Fechamento
12946;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02549;0.02554;2002-08-30 17:56:00.0;Fechamento
12947;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02581;0.02586;2002-09-13 17:37:00.0;Fechamento
12948;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03139;0.03146;2002-09-27 17:42:00.0;Fechamento
12949;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03052;0.03058;2002-10-01 18:01:00.0;Fechamento
12950;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03101;0.03107;2002-10-14 17:57:00.0;Fechamento
12951;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03021;0.03027;2002-10-28 17:55:00.0;Fechamento
12952;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0295;0.02956;2002-11-01 17:41:00.0;Fechamento
12953;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03051;0.03058;2002-11-14 17:46:00.0;Fechamento
12954;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02943;0.02949;2002-11-28 17:42:00.0;Fechamento
12955;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02961;0.02967;2002-11-29 18:04:00.0;Fechamento
12956;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03091;0.03097;2002-12-13 17:54:00.0;Fechamento
12957;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02949;0.02955;2002-12-27 17:42:00.0;Fechamento
12958;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02972;0.02978;2002-12-31 12:17:00.0;Fechamento
12959;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02772;0.02778;2003-01-14 17:39:00.0;Fechamento
12960;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03055;0.03061;2003-01-28 17:47:00.0;Fechamento
12961;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02936;0.02942;2003-01-31 17:43:00.0;Fechamento
12962;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03034;0.03041;2003-02-14 17:43:00.0;Fechamento
12963;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03011;0.03017;2003-02-28 17:49:00.0;Fechamento
12964;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.03011;0.03017;2003-02-28 17:49:00.0;Fechamento
12965;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02865;0.02871;2003-03-14 17:39:00.0;Fechamento
12966;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02815;0.0282;2003-03-28 17:51:00.0;Fechamento
12967;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02822;0.02828;2003-04-01 17:41:00.0;Fechamento
12968;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02639;0.02644;2003-04-14 17:41:00.0;Fechamento
12969;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02478;0.02483;2003-04-28 17:55:00.0;Fechamento
12970;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02425;0.0243;2003-04-30 17:52:00.0;Fechamento
12971;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02481;0.02486;2003-05-14 17:39:00.0;Fechamento
12972;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02536;0.02541;2003-05-28 17:39:00.0;Fechamento
12973;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0248;0.02485;2003-05-30 18:04:00.0;Fechamento
12974;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02428;0.02433;2003-06-13 17:44:00.0;Fechamento
12975;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02405;0.0241;2003-06-27 17:57:00.0;Fechamento
12976;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02376;0.02381;2003-07-01 17:44:00.0;Fechamento
12977;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02437;0.02442;2003-07-14 17:53:00.0;Fechamento
12978;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02422;0.02427;2003-07-28 17:38:00.0;Fechamento
12979;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02493;0.02499;2003-08-01 17:44:00.0;Fechamento
12980;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02531;0.02536;2003-08-14 17:47:00.0;Fechamento
12981;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02514;0.02519;2003-08-28 17:49:00.0;Fechamento
12982;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02556;0.02561;2003-09-01 18:18:00.0;Fechamento
12983;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02465;0.02471;2003-09-12 17:41:00.0;Fechamento
12984;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02624;0.0263;2003-09-26 17:50:00.0;Fechamento
12985;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02621;0.02627;2003-10-01 17:40:00.0;Fechamento
12986;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02607;0.02613;2003-10-14 17:38:00.0;Fechamento
12987;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02645;0.02651;2003-10-28 17:40:00.0;Fechamento
12988;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02592;0.02597;2003-10-31 18:01:00.0;Fechamento
12989;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02714;0.0272;2003-11-14 17:49:00.0;Fechamento
12990;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02687;0.02693;2003-11-28 18:50:00.0;Fechamento
12991;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02677;0.02682;2003-12-01 17:46:00.0;Fechamento
12992;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02727;0.02733;2003-12-12 18:00:00.0;Fechamento
12993;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02694;0.027;2003-12-26 17:42:00.0;Fechamento
12994;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02695;0.02701;2003-12-31 12:20:00.0;Fechamento
12995;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02647;0.02653;2004-01-14 17:39:00.0;Fechamento
12996;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02715;0.02721;2004-01-28 17:55:00.0;Fechamento
12997;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02775;0.02782;2004-01-30 17:52:00.0;Fechamento
12998;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02754;0.0276;2004-02-13 17:51:00.0;Fechamento
12999;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02668;0.02674;2004-02-27 18:07:00.0;Fechamento
13000;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02653;0.02659;2004-03-01 17:46:00.0;Fechamento
13001;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02616;0.02622;2004-03-12 17:53:00.0;Fechamento
13002;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0277;0.02776;2004-03-26 17:43:00.0;Fechamento
13003;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02783;0.0279;2004-04-01 17:39:00.0;Fechamento
13004;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02661;0.02667;2004-04-14 17:50:00.0;Fechamento
13005;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0266;0.02666;2004-04-28 17:42:00.0;Fechamento
13006;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02661;0.02667;2004-04-30 18:02:00.0;Fechamento
13007;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02708;0.02714;2004-05-14 17:40:00.0;Fechamento
13008;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02805;0.02811;2004-05-28 17:38:00.0;Fechamento
13009;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02844;0.0285;2004-06-01 23:05:00.0;Fechamento
13010;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02845;0.02851;2004-06-14 17:44:00.0;Fechamento
13011;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02891;0.02898;2004-06-28 17:50:00.0;Fechamento
13012;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02833;0.02839;2004-07-01 17:56:00.0;Fechamento
13013;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0277;0.02776;2004-07-14 17:45:00.0;Fechamento
13014;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02733;0.02739;2004-07-28 17:42:00.0;Fechamento
13015;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02715;0.0272;2004-07-30 17:56:00.0;Fechamento
13016;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02727;0.02733;2004-08-13 18:55:00.0;Fechamento
13017;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02692;0.02698;2004-08-27 17:40:00.0;Fechamento
13018;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02672;0.02678;2004-09-01 17:52:00.0;Fechamento
13019;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02651;0.02656;2004-09-14 17:41:00.0;Fechamento
13020;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02571;0.02577;2004-09-28 17:38:00.0;Fechamento
13021;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02576;0.02581;2004-10-01 17:59:00.0;Fechamento
13022;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02605;0.02611;2004-10-14 17:48:00.0;Fechamento
13023;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0269;0.02696;2004-10-28 17:55:00.0;Fechamento
13024;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.0268;0.02686;2004-11-01 17:43:00.0;Fechamento
13025;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02648;0.02654;2004-11-12 17:49:00.0;Fechamento
13026;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02661;0.02667;2004-11-26 17:45:00.0;Fechamento
13027;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02639;0.02645;2004-12-01 17:42:00.0;Fechamento
13028;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02612;0.02618;2004-12-14 17:42:00.0;Fechamento
13029;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02604;0.0261;2004-12-28 18:06:00.0;Fechamento
13030;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02588;0.02594;2004-12-31 12:38:00.0;Fechamento
13031;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02652;0.02658;2005-01-14 17:44:00.0;Fechamento
13032;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02568;0.02574;2005-01-28 17:52:00.0;Fechamento
13033;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02516;0.02522;2005-02-01 17:54:00.0;Fechamento
13034;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02452;0.02458;2005-02-14 17:49:00.0;Fechamento
13035;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02477;0.02483;2005-02-28 17:57:00.0;Fechamento
13036;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02486;0.02492;2005-03-01 18:03:00.0;Fechamento
13037;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02618;0.02624;2005-03-14 17:59:00.0;Fechamento
13038;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02549;0.02555;2005-03-28 17:47:00.0;Fechamento
13039;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02462;0.02468;2005-04-01 17:41:00.0;Fechamento
13040;JPY;https://was-p.bcnet.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata$metadata#_CotacaoMoedaPeriodoFechamento(cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim);0.02377;0.02382;2005-04-14 17:44:00.0;Fechamento
